id,id_image,gardiner_code,x,y,width,height,col_index,row_index
989,1,103,3063.25,1918.9,117.02,32.6,37,8
990,1,209,3059.17,1954.41,119.36,73.29,37,9
991,1,595,3093.69,2016.08,42.5,14.17,37,10
992,1,602,3066.23,2031.14,113.35,30.11,37,11
993,1,393,3077.75,2063.02,93.86,58.44,37,12
994,1,212,3074.2,2113.49,111.58,83.24,37,13
995,1,393,3087.49,2189.65,90.32,59.33,37,14
996,1,212,3064.46,2246.32,116.89,83.24,37,15
997,1,595,3085.72,2256.95,42.5,16.82,37,16
998,1,14,3074.2,2328.68,123.98,99.18,37,17
999,1,611,3088.37,2428.74,90.33,28.34,37,18
1000,1,102,3076.86,2455.31,119.55,39.85,37,19
1001,1,87,3080.4,2498.7,112.46,25.68,37,20
1002,1,621,3088.37,2527.03,89.44,46.94,37,21
1003,1,602,3079.52,2570.43,106.26,31.88,37,22
1004,1,242,3080.4,2602.31,113.35,93.86,37,23
1007,1,348,3089.26,2689.97,47.82,36.31,37,24
1006,1,209,3084.83,2690.86,116.0,81.47,37,25
1008,1,26,3083.94,2770.56,106.27,88.55,37,26
1009,1,602,3089.26,2860.88,108.92,32.76,37,27
971,1,448,3032.47,2875.59,53.27,88.2,37,28
1010,1,388,3087.49,2892.76,111.57,19.48,37,29
1011,1,87,3092.8,2913.13,99.18,25.68,37,30
1012,1,242,3082.17,2937.92,121.32,92.1,37,31
1014,1,621,3091.91,3028.24,66.42,39.85,37,32
1015,1,570,3088.37,3070.75,65.53,30.99,37,33
1016,1,602,3091.03,3102.63,97.41,37.19,37,34
1017,1,388,3083.94,3141.59,118.67,23.91,37,35
1018,1,102,3088.37,3164.62,109.81,44.27,37,36
1019,1,228,3077.75,3209.78,154.96,77.93,37,37
1020,1,212,3093.69,3284.16,100.95,79.7,37,38
939,1,87,2962.76,1701.8,88.24,33.74,38,0
930,1,621,2967.95,1732.94,84.35,44.12,38,1
885,1,475,2917.57,1735.68,31.4,61.95,38,2
929,1,602,2960.16,1774.47,94.74,36.33,38,3
940,1,561,2957.57,1812.1,110.3,46.72,38,4
941,1,242,2958.87,1848.44,112.9,93.43,38,5
942,1,13,2962.76,1941.87,99.92,85.65,38,6
943,1,542,2964.06,2031.41,90.84,28.55,38,7
944,1,353,2957.57,2059.96,107.71,15.57,38,8
945,1,87,2964.06,2078.13,111.6,25.95,38,9
946,1,621,2970.55,2105.38,93.43,42.82,38,10
947,1,602,2966.65,2145.61,94.73,35.03,38,11
948,1,561,2960.16,2184.54,127.18,51.9,38,12
949,1,242,2960.16,2222.17,116.8,96.03,38,13
901,1,417,2924.51,2249.82,30.07,54.97,38,14
950,1,13,2969.25,2315.6,103.81,81.76,38,15
951,1,87,2972.69,2404.78,96.67,28.43,38,16
952,1,353,2976.96,2431.79,103.77,15.64,38,17
953,1,542,2968.43,2446.01,102.35,31.27,38,18
962,1,87,2974.31,2475.04,103.92,29.7,38,19
963,1,621,2981.39,2502.28,82.96,48.47,38,20
911,1,462,2927.62,2547.45,36.3,69.48,38,21
964,1,602,2978.33,2551.18,93.87,29.69,38,22
965,1,561,2970.04,2584.8,125.74,48.47,38,23
913,1,621,2919.33,2611.75,59.11,42.51,38,24
966,1,242,2967.85,2624.97,122.26,101.74,38,25
919,1,607,2927.62,2721.67,17.63,42.52,38,26
920,1,607,2944.21,2722.71,17.63,40.44,38,27
921,1,607,2961.84,2722.71,17.63,43.55,38,28
967,1,13,2971.35,2729.33,117.45,84.7,38,29
922,1,586,2937.99,2765.22,34.22,31.11,38,30
968,1,87,2978.33,2813.59,106.97,26.64,38,31
969,1,353,2984.88,2846.78,89.94,10.91,38,32
970,1,353,2977.46,2862.5,106.53,11.78,38,33
972,1,607,2994.92,2902.23,25.76,54.58,38,34
973,1,388,2976.58,2966.85,107.41,15.72,38,35
975,1,238,2979.51,2983.09,109.76,50.0,38,36
974,1,209,2992.3,3019.68,98.68,68.11,38,37
976,1,209,2989.83,3084.71,97.27,76.62,38,38
977,1,41,2982.22,3159.16,107.6,99.98,38,39
935,1,595,2932.91,3208.41,42.83,16.87,38,40
938,1,294,2956.27,3238.26,32.44,76.56,38,41
978,1,104,2987.11,3262.95,104.34,34.23,38,42
979,1,542,2991.46,3303.7,92.92,30.98,38,43
980,1,353,2987.11,3335.22,106.51,20.65,38,44
884,1,258,2854.78,1700.89,94.19,72.13,39,0
886,1,294,2882.78,1740.77,31.4,72.98,39,1
887,1,353,2855.63,1817.14,95.89,15.28,39,2
888,1,169,2832.86,1826.99,116.98,60.98,39,3
889,1,371,2894.87,1856.62,53.86,35.9,39,4
890,1,607,2869.52,1857.67,20.07,36.97,39,5
891,1,353,2856.85,1898.86,104.55,15.84,39,6
892,1,169,2853.68,1910.48,99.28,61.25,39,7
893,1,622,2890.65,1943.22,58.08,48.58,39,8
894,1,595,2852.63,1968.56,34.85,20.07,39,9
896,1,586,2881.14,1984.4,30.63,40.14,39,10
895,1,586,2915.99,1991.8,27.46,29.57,39,11
897,1,586,2855.79,1992.85,25.35,34.85,39,12
898,1,10,2857.91,2027.7,104.55,68.65,39,13
899,1,44,2854.74,2096.35,104.55,89.77,39,14
883,1,533,2865.3,2177.67,96.9,54.92,39,15
900,1,103,2865.4,2215.6,96.44,37.34,39,16
902,1,242,2853.99,2242.57,85.04,62.22,39,17
499,1,348,2816.42,2282.55,41.22,34.01,39,18
903,1,621,2875.77,2305.82,84.0,41.48,39,19
904,1,274,2862.29,2333.82,100.59,44.6,39,20
905,1,595,2898.58,2377.38,46.67,16.59,39,21
906,1,196,2863.33,2396.04,100.59,30.08,39,22
907,1,87,2868.51,2420.93,90.22,28.0,39,23
908,1,121,2881.99,2447.9,88.15,40.44,39,24
909,1,274,2861.25,2487.3,117.19,38.37,39,25
910,1,87,2873.7,2514.26,101.62,30.08,39,26
912,1,126,2883.03,2545.38,60.15,70.51,39,27
866,1,557,2825.46,2599.48,40.08,72.88,39,28
914,1,595,2870.59,2624.19,42.51,25.93,39,29
915,1,375,2871.62,2649.08,95.41,70.52,39,30
916,1,607,2873.7,2720.63,22.81,45.63,39,31
917,1,607,2894.44,2721.67,19.7,43.55,39,32
918,1,607,2912.07,2722.71,17.63,43.55,39,33
923,1,595,2875.77,2774.56,52.89,21.77,39,34
925,1,353,2877.84,2797.37,92.3,15.56,39,35
924,1,595,2897.55,2811.89,57.03,19.7,39,36
926,1,420,2891.33,2833.67,83.99,77.77,39,37
927,1,108,2877.84,2910.41,113.04,35.26,39,38
928,1,34,2886.14,2942.55,98.52,85.04,39,39
931,1,108,2879.71,3030.63,121.98,33.74,39,40
880,1,294,2845.14,3031.63,32.06,64.85,39,41
932,1,353,2890.09,3065.67,96.03,15.57,39,42
933,1,13,2899.17,3073.45,90.84,89.54,39,43
934,1,351,2893.98,3148.72,102.52,57.1,39,44
936,1,607,2904.36,3195.44,20.77,36.33,39,45
937,1,242,2873.22,3222.69,107.71,94.73,39,46
961,1,13,2890.09,3312.23,89.54,66.18,39,47
483,1,85,2749.67,1698.18,90.98,67.03,40,0
484,1,602,2751.27,1757.23,97.36,41.5,40,1
485,1,114,2740.1,1797.13,102.14,35.12,40,2
486,1,167,2746.48,1825.86,90.98,28.73,40,3
488,1,557,2746.48,1854.59,49.48,68.63,40,4
487,1,126,2797.55,1854.59,60.65,70.23,40,5
489,1,595,2770.42,1918.44,51.08,22.34,40,6
490,1,14,2749.67,1939.18,108.53,90.98,40,7
491,1,104,2743.29,2022.18,113.32,35.11,40,8
492,1,242,2741.69,2058.89,138.86,102.15,40,9
493,1,595,2773.61,2058.89,43.1,19.15,40,10
494,1,353,2749.67,2159.44,111.73,19.16,40,11
495,1,388,2743.29,2178.6,116.51,22.34,40,12
496,1,102,2755.62,2200.12,92.74,32.97,40,13
497,1,353,2754.59,2240.3,102.02,11.34,40,14
498,1,103,2754.59,2252.67,99.95,28.85,40,15
500,1,121,2756.65,2287.7,92.74,42.25,40,16
501,1,87,2760.78,2335.1,99.95,24.73,40,17
502,1,388,2757.68,2362.93,108.2,16.48,40,18
503,1,155,2756.65,2382.5,100.99,51.53,40,19
504,1,353,2758.71,2433.0,106.14,17.51,40,20
506,1,607,2764.9,2450.51,18.54,39.16,40,21
505,1,76,2789.63,2450.51,81.4,40.19,40,22
507,1,274,2759.74,2486.58,100.99,31.94,40,23
508,1,87,2757.68,2522.64,103.05,25.76,40,24
509,1,353,2760.78,2551.49,109.22,14.43,40,25
510,1,542,2758.71,2569.01,111.29,26.79,40,26
867,1,299,2765.71,2592.92,67.77,52.47,40,27
868,1,353,2764.98,2643.21,66.31,13.11,40,28
869,1,595,2794.86,2654.14,34.25,16.76,40,29
870,1,595,2767.89,2655.59,28.42,13.85,40,30
871,1,87,2762.06,2673.81,100.57,25.51,40,31
872,1,348,2794.86,2700.05,40.08,37.89,40,32
873,1,242,2762.06,2721.18,119.52,91.09,40,33
874,1,110,2770.08,2813.73,107.85,34.25,40,34
429,1,621,2711.37,2832.99,52.67,43.09,40,35
875,1,121,2783.93,2845.8,95.46,39.35,40,36
876,1,34,2775.91,2882.96,98.38,80.89,40,37
877,1,87,2770.08,2964.58,105.67,29.15,40,38
878,1,353,2770.81,2994.46,99.11,15.3,40,39
879,1,353,2767.89,3012.68,115.87,18.22,40,40
862,1,87,2768.62,3034.54,76.52,27.69,40,41
863,1,616,2783.2,3068.06,40.08,27.69,40,42
864,1,40,2762.79,3096.48,136.28,112.23,40,43
438,1,557,2719.35,3101.13,46.28,73.42,40,44
865,1,384,2767.16,3203.61,110.77,21.13,40,45
881,1,386,2765.71,3224.01,113.68,36.44,40,46
882,1,462,2806.52,3258.26,41.53,77.98,40,47
459,1,242,2627.94,1697.91,128.39,97.91,41,0
460,1,13,2635.33,1785.66,108.99,81.28,41,1
461,1,87,2632.56,1868.79,109.91,27.71,41,2
462,1,353,2637.17,1896.5,104.38,16.62,41,3
463,1,542,2628.86,1909.43,117.31,33.25,41,4
464,1,87,2634.4,1943.6,113.61,32.33,41,5
465,1,621,2648.78,1980.64,90.3,42.33,41,6
466,1,602,2648.78,2022.97,101.59,31.98,41,7
467,1,561,2630.91,2057.77,125.1,49.85,41,8
468,1,242,2640.31,2099.16,116.65,109.11,41,9
331,1,607,2607.49,2123.12,23.09,41.03,41,10
482,1,13,2645.02,2200.75,110.05,90.3,41,11
469,1,87,2647.84,2291.05,106.29,31.04,41,12
470,1,353,2645.02,2320.21,114.76,16.93,41,13
471,1,353,2645.96,2339.02,111.94,16.0,41,14
472,1,448,2696.75,2350.31,64.91,79.96,41,15
473,1,607,2661.01,2363.48,23.52,58.32,41,16
474,1,388,2641.25,2430.27,122.29,16.93,41,17
475,1,238,2638.43,2447.2,121.35,52.68,41,18
476,1,209,2648.78,2494.23,111.0,89.36,41,19
477,1,209,2647.84,2568.54,114.76,76.2,41,20
478,1,41,2645.96,2627.8,119.46,118.53,41,21
445,1,294,2611.31,2656.66,35.1,73.9,41,22
479,1,104,2647.84,2737.86,114.76,38.57,41,23
480,1,542,2653.48,2772.66,105.36,37.63,41,24
481,1,353,2650.66,2811.23,116.64,21.64,41,25
430,1,595,2663.48,2834.58,38.31,22.35,41,26
431,1,595,2668.27,2855.33,39.9,19.16,41,27
432,1,427,2661.89,2874.48,92.57,79.81,41,28
434,1,560,2658.7,2952.69,110.12,51.08,41,29
435,1,595,2692.21,3005.36,47.89,15.96,41,30
436,1,87,2658.7,3019.73,105.34,35.11,41,31
437,1,561,2653.91,3053.25,124.49,60.65,41,32
439,1,242,2647.52,3089.96,87.79,82.99,41,33
433,1,427,2660.29,3166.57,94.17,78.2,41,34
440,1,611,2663.48,3244.77,92.58,27.14,41,35
441,1,87,2657.1,3270.31,110.13,31.92,41,36
442,1,356,2658.7,3300.64,103.74,35.11,41,37
443,1,595,2685.83,3340.54,47.88,15.96,41,38
318,1,621,2534.83,1701.83,89.2,50.37,42,0
319,1,274,2527.49,1741.7,100.74,33.58,42,1
320,1,595,2556.87,1772.14,49.32,17.84,42,2
321,1,196,2527.49,1789.98,97.59,26.23,42,3
322,1,87,2528.54,1817.26,93.39,23.09,42,4
323,1,121,2532.73,1846.64,98.65,43.03,42,5
324,1,274,2528.54,1885.47,102.84,30.43,42,6
325,1,87,2531.68,1912.75,94.45,27.29,42,7
326,1,462,2586.25,1942.14,34.63,71.36,42,8
327,1,126,2535.88,1943.19,69.26,67.16,42,9
328,1,621,2564.22,2011.4,65.06,41.97,42,10
329,1,595,2525.39,2033.43,34.63,20.99,42,11
330,1,375,2526.7,2052.58,105.16,70.54,42,12
335,1,607,2533.11,2120.55,16.67,44.89,42,13
334,1,607,2552.35,2123.12,16.67,39.75,42,14
332,1,607,2593.38,2123.12,15.39,38.47,42,15
333,1,607,2567.74,2126.96,21.8,39.76,42,16
336,1,586,2592.1,2165.44,38.48,30.77,42,17
337,1,595,2540.8,2175.7,44.89,20.51,42,18
338,1,353,2538.24,2197.5,97.47,17.95,42,19
339,1,595,2562.61,2218.02,50.01,15.38,42,20
340,1,420,2539.52,2230.84,100.03,88.49,42,21
341,1,108,2531.83,2319.33,115.42,33.34,42,22
342,1,34,2536.96,2351.39,101.31,87.2,42,23
277,1,108,2537.46,2437.78,120.07,34.98,42,24
278,1,353,2535.12,2471.59,100.26,16.32,42,25
279,1,13,2533.96,2485.58,111.91,86.27,42,26
280,1,351,2547.95,2563.69,93.26,51.29,42,27
276,1,607,2553.78,2603.32,20.98,38.47,42,28
281,1,595,2589.92,2618.48,38.47,19.81,42,29
444,1,242,2534.65,2638.19,108.07,90.52,42,30
446,1,13,2547.58,2725.94,98.83,87.74,42,31
447,1,87,2546.66,2818.3,100.67,24.02,42,32
300,1,475,2507.01,2823.96,34.35,63.54,42,33
448,1,621,2558.66,2846.01,80.36,45.26,42,34
449,1,602,2546.66,2892.2,100.67,35.09,42,35
450,1,561,2543.88,2933.76,120.08,48.03,42,36
451,1,242,2543.89,2970.71,114.53,97.9,42,37
452,1,13,2552.2,3061.22,106.22,91.45,42,38
312,1,586,2508.47,3071.51,27.2,36.27,42,39
453,1,542,2556.82,3148.97,95.13,36.02,42,40
454,1,353,2556.82,3184.99,94.21,17.55,42,41
455,1,87,2552.2,3202.54,95.13,27.71,42,42
456,1,621,2570.67,3234.87,68.35,40.64,42,43
457,1,602,2553.12,3275.51,97.91,39.72,42,44
316,1,417,2506.16,3314.1,33.48,59.25,42,45
458,1,561,2554.04,3318.0,126.55,56.34,42,46
224,1,242,2411.19,1695.59,109.01,95.12,43,0
225,1,236,2404.78,1781.09,140.0,68.4,43,1
226,1,611,2427.22,1849.49,83.36,28.85,43,2
227,1,87,2410.12,1873.0,111.15,30.99,43,3
228,1,353,2420.81,1901.85,100.46,19.24,43,4
229,1,542,2413.33,1914.68,112.21,36.33,43,5
282,1,353,2422.86,1953.24,96.18,11.17,43,6
283,1,571,2435.74,1965.27,73.85,51.52,43,7
284,1,209,2422.86,2016.79,107.34,72.13,43,8
285,1,242,2414.28,2079.47,118.49,97.89,43,9
286,1,132,2412.56,2170.49,130.52,102.19,43,10
287,1,34,2427.16,2261.51,99.6,85.01,43,11
288,1,87,2419.43,2349.1,103.9,26.62,43,12
289,1,353,2425.44,2380.01,94.45,13.74,43,13
290,1,353,2428.01,2391.18,106.48,14.59,43,14
291,1,294,2504.44,2406.63,34.35,73.85,43,15
292,1,87,2424.58,2415.22,76.42,26.62,43,16
293,1,616,2442.61,2446.13,40.36,31.77,43,17
294,1,40,2422.0,2481.34,125.37,97.03,43,18
295,1,384,2419.43,2574.94,121.07,21.46,43,19
296,1,386,2429.73,2597.26,113.35,27.48,43,20
297,1,462,2465.8,2624.74,35.2,77.28,43,21
298,1,34,2434.88,2701.16,103.91,97.89,43,22
299,1,258,2427.16,2793.04,120.21,84.16,43,23
301,1,294,2471.81,2833.4,36.92,72.99,43,24
302,1,353,2437.46,2902.96,103.9,18.03,43,25
303,1,169,2429.89,2920.4,110.31,54.4,43,26
304,1,371,2482.78,2944.58,55.91,42.31,43,27
305,1,607,2452.56,2946.09,27.2,33.24,43,28
306,1,353,2441.98,2983.87,108.8,18.13,43,29
307,1,169,2432.91,2998.98,102.76,57.42,43,30
308,1,622,2487.31,3029.2,68.0,42.31,43,31
309,1,595,2445.0,3053.38,43.82,21.15,43,32
310,1,586,2451.04,3073.02,30.23,36.27,43,33
311,1,586,2479.76,3073.02,28.71,34.76,43,34
313,1,10,2443.49,3109.29,123.91,81.6,43,35
314,1,44,2441.98,3180.31,107.29,90.67,43,36
275,1,624,2442.11,3270.37,106.86,20.24,43,37
315,1,103,2443.01,3285.22,100.95,26.78,43,38
317,1,242,2432.31,3308.09,89.3,67.83,43,39
249,1,501,2295.85,1693.72,107.76,97.97,44,0
251,1,620,2304.75,1772.09,39.19,36.52,44,1
250,1,595,2351.06,1787.23,34.73,18.71,44,2
252,1,236,2295.85,1803.27,124.68,63.23,44,3
253,1,621,2307.5,1865.43,96.13,48.9,44,4
254,1,274,2297.39,1900.84,108.77,41.31,44,5
255,1,595,2338.7,1931.19,48.91,16.87,44,6
256,1,239,2304.13,1937.94,109.61,72.51,44,7
257,1,6,2306.66,2003.71,100.34,59.02,44,8
258,1,611,2310.03,2068.63,85.16,23.61,44,9
260,1,607,2318.46,2090.55,21.08,36.26,44,10
259,1,586,2355.56,2093.08,33.73,30.36,44,11
261,1,235,2300.76,2120.07,109.61,81.78,44,12
262,1,87,2301.6,2201.85,111.3,29.51,44,13
263,1,114,2296.54,2229.68,116.36,27.82,44,14
264,1,48,2297.39,2257.5,123.1,83.48,44,15
265,1,236,2304.13,2337.6,118.05,64.93,44,16
266,1,184,2333.64,2405.9,93.59,63.24,44,17
267,1,607,2316.78,2408.43,20.23,56.49,44,18
268,1,34,2313.41,2467.45,111.3,80.95,44,19
269,1,108,2310.03,2550.09,123.95,37.94,44,20
270,1,595,2335.33,2589.72,55.65,16.86,44,21
271,1,462,2377.49,2606.58,34.57,77.57,44,22
272,1,623,2314.47,2609.71,66.1,78.55,44,23
273,1,209,2324.05,2683.47,107.29,74.73,44,24
274,1,87,2320.22,2752.45,112.08,29.69,44,25
214,1,242,2310.64,2775.44,126.45,100.58,44,26
215,1,483,2316.39,2871.23,102.5,90.05,44,27
216,1,14,2324.82,2954.34,113.06,94.44,44,28
217,1,611,2332.8,3055.43,82.47,25.27,44,29
218,1,242,2312.85,3072.72,111.73,93.1,44,30
219,1,255,2390.0,3092.67,43.89,78.47,44,31
220,1,595,2347.43,3160.5,65.18,21.28,44,32
221,1,236,2318.17,3165.82,131.68,65.18,44,33
222,1,212,2323.49,3219.02,113.06,90.45,44,34
223,1,160,2310.19,3302.82,127.69,85.12,44,35
190,1,242,2182.15,1695.62,114.4,102.06,45,0
191,1,13,2188.88,1787.58,105.43,84.12,45,1
192,1,87,2192.25,1871.7,104.3,28.04,45,2
193,1,353,2188.88,1895.25,105.43,20.19,45,3
194,1,542,2182.15,1910.96,115.52,34.76,45,4
195,1,87,2183.27,1942.36,113.28,32.53,45,5
196,1,621,2191.12,1972.64,96.46,51.59,45,6
197,1,602,2187.76,2017.51,108.79,39.25,45,7
198,1,561,2185.52,2059.0,120.0,53.84,45,8
199,1,242,2187.76,2100.5,116.64,98.7,45,9
200,1,13,2190.0,2187.98,108.79,90.85,45,10
201,1,87,2194.49,2277.71,104.3,25.79,45,11
202,1,353,2192.25,2301.26,108.79,17.95,45,12
203,1,353,2192.25,2316.96,116.64,21.31,45,13
204,1,448,2241.59,2336.03,65.06,72.9,45,14
205,1,607,2209.07,2343.88,28.04,60.57,45,15
206,1,388,2192.25,2413.42,115.52,17.94,45,16
207,1,238,2187.76,2426.88,128.98,52.71,45,17
208,1,209,2201.22,2468.37,106.55,76.27,45,18
209,1,209,2196.73,2533.43,115.52,75.14,45,19
210,1,41,2198.97,2595.11,120.01,102.06,45,20
211,1,104,2200.1,2696.05,116.64,35.89,45,21
212,1,542,2196.73,2733.06,113.28,32.53,45,22
213,1,353,2193.37,2762.23,126.73,20.18,45,23
230,1,462,2262.48,2781.1,38.63,72.58,45,24
231,1,474,2201.6,2784.61,58.54,73.76,45,25
232,1,212,2208.63,2847.83,108.87,96.0,45,26
233,1,621,2205.12,2859.54,69.07,40.97,45,27
234,1,595,2234.38,2933.29,39.81,18.73,45,28
235,1,104,2194.58,2940.31,114.73,39.81,45,29
236,1,114,2191.07,2975.44,125.26,38.63,45,30
237,1,388,2200.43,3015.24,120.58,19.9,45,31
238,1,242,2193.41,3032.8,126.43,93.66,45,32
239,1,497,2198.09,3121.77,118.24,44.49,45,33
240,1,611,2219.16,3154.55,85.47,26.93,45,34
241,1,557,2268.33,3177.97,46.83,87.8,45,35
242,1,586,2212.14,3181.48,42.14,30.44,45,36
243,1,595,2213.31,3208.41,44.49,16.38,45,37
244,1,570,2201.6,3224.79,64.39,39.81,45,38
245,1,337,2199.26,3265.77,114.73,28.1,45,39
246,1,337,2200.43,3293.87,111.22,26.92,45,40
247,1,343,2253.11,3316.11,60.88,30.44,45,41
248,1,343,2208.63,3317.28,40.97,28.1,45,42
145,1,621,2085.55,1699.87,82.37,51.68,46,0
146,1,274,2066.17,1735.4,111.44,38.77,46,1
147,1,595,2103.31,1769.32,53.3,19.38,46,2
148,1,196,2072.63,1783.86,109.82,32.3,46,3
149,1,87,2074.24,1812.93,101.75,33.91,46,4
150,1,121,2077.47,1842.0,98.52,45.22,46,5
151,1,274,2069.4,1879.14,113.05,35.53,46,6
152,1,87,2075.4,1909.03,100.0,28.97,46,7
154,1,126,2076.33,1938.94,67.29,72.9,46,8
153,1,462,2129.6,1938.94,42.06,75.7,46,9
155,1,621,2111.85,2010.91,67.29,42.99,46,10
156,1,595,2076.33,2035.21,37.39,21.49,46,11
157,1,375,2071.66,2052.96,108.42,67.3,46,12
160,1,607,2112.78,2120.26,21.5,41.12,46,13
159,1,607,2134.28,2121.19,23.36,40.19,46,14
161,1,607,2084.74,2123.06,28.04,38.32,46,15
158,1,607,2157.64,2124.0,17.76,40.19,46,16
162,1,586,2130.54,2164.19,41.12,34.58,46,17
163,1,595,2081.0,2178.21,44.87,19.62,46,18
164,1,353,2077.26,2204.38,100.01,15.88,46,19
165,1,595,2099.7,2221.2,57.01,20.56,46,20
166,1,420,2087.55,2241.76,82.24,76.64,46,21
167,1,108,2071.66,2319.34,117.76,30.84,46,22
168,1,34,2075.4,2349.24,108.41,82.25,46,23
169,1,108,2073.53,2430.56,126.17,34.58,46,24
170,1,353,2080.07,2464.21,106.55,13.08,46,25
171,1,13,2092.43,2476.23,94.21,81.87,46,26
172,1,351,2092.43,2550.25,94.21,41.5,46,27
174,1,607,2099.16,2591.75,24.67,33.64,46,28
173,1,595,2129.44,2608.57,38.13,17.95,46,29
176,1,242,2075.6,2623.15,115.52,98.7,46,30
175,1,294,2155.23,2642.22,38.14,79.63,46,31
177,1,13,2090.18,2716.24,107.67,89.73,46,32
178,1,87,2080.09,2808.21,114.4,31.4,46,33
179,1,621,2092.43,2842.98,82.99,43.74,46,34
180,1,602,2084.57,2884.48,103.19,35.89,46,35
181,1,561,2081.21,2921.49,117.76,42.62,46,36
182,1,242,2080.09,2954.01,121.13,100.94,46,37
183,1,13,2089.06,3043.74,106.55,95.33,46,38
184,1,542,2077.85,3141.31,109.91,29.17,46,39
185,1,353,2091.3,3170.48,105.43,15.7,46,40
186,1,87,2081.21,3186.18,111.04,31.4,46,41
187,1,621,2102.52,3217.58,79.63,43.74,46,42
188,1,602,2092.43,3256.84,108.79,33.64,46,43
189,1,561,2081.21,3293.85,132.34,69.54,46,44
99,1,462,2017.39,1693.71,41.72,79.41,47,0
100,1,126,1971.63,1696.4,59.22,75.37,47,1
94,1,229,1966.25,1771.77,104.98,78.06,47,2
95,1,209,1972.98,1839.06,99.59,76.72,47,3
96,1,348,1971.63,1840.41,40.38,33.65,47,4
97,1,297,1960.87,1900.97,106.32,91.52,47,5
98,1,602,1972.98,1988.46,100.94,40.37,47,6
101,1,34,1966.25,2022.1,104.98,91.52,47,7
102,1,87,1972.98,2110.93,104.98,29.61,47,8
103,1,353,1974.32,2140.54,98.25,13.46,47,9
104,1,353,1968.94,2156.69,104.98,13.46,47,10
105,1,294,2040.27,2171.5,41.72,72.67,47,11
106,1,87,1972.98,2178.23,76.71,25.57,47,12
107,1,616,1989.13,2207.83,39.03,28.27,47,13
108,1,41,1970.29,2236.1,111.7,94.21,47,14
109,1,602,1967.59,2326.27,111.71,37.69,47,15
110,1,384,1966.25,2361.26,107.67,24.23,47,16
111,1,386,1960.87,2382.8,118.43,36.34,47,17
112,1,462,1991.82,2408.37,44.41,79.41,47,18
113,1,258,1972.75,2458.82,108.53,94.96,47,19
114,1,475,2039.28,2501.73,33.1,57.77,47,20
115,1,294,2000.99,2502.38,42.19,73.34,47,21
116,1,353,1976.97,2579.62,100.61,16.87,47,22
117,1,169,1965.06,2589.28,108.21,59.76,47,23
119,1,607,1987.68,2611.89,20.99,40.38,47,24
118,1,371,2018.36,2619.97,53.3,35.53,47,25
120,1,353,1977.99,2652.27,93.67,19.38,47,26
121,1,169,1974.75,2668.42,100.14,50.07,47,27
122,1,622,2013.52,2692.65,56.52,59.75,47,28
123,1,595,1981.22,2720.1,40.37,21.0,47,29
124,1,586,2042.59,2731.41,24.22,40.38,47,30
126,1,586,1989.29,2733.02,22.61,38.77,47,31
125,1,586,2015.13,2734.64,22.61,40.38,47,32
127,1,10,1973.14,2770.17,114.67,79.14,47,33
128,1,44,1976.37,2841.23,103.36,90.45,47,34
129,1,108,1979.6,2918.76,108.21,30.68,47,35
130,1,353,1973.14,2947.83,116.28,20.99,47,36
131,1,169,1974.75,2963.98,96.91,56.52,47,37
133,1,607,1994.14,2988.2,24.22,40.38,47,38
132,1,371,2021.59,2988.2,53.3,38.76,47,39
134,1,353,1973.14,3028.58,111.44,22.61,47,40
135,1,169,1974.75,3044.73,109.83,54.91,47,41
136,1,622,2015.13,3073.8,67.83,71.06,47,42
137,1,595,1976.37,3110.95,33.92,24.22,47,43
139,1,294,2047.54,3138.92,28.98,67.3,47,44
142,1,606,1980.16,3140.31,67.29,47.1,47,45
143,1,353,1979.04,3190.78,68.41,12.33,47,46
144,1,443,1977.91,3204.23,104.31,62.81,47,47
141,1,422,1978.81,3264.69,57.2,41.5,47,48
140,1,595,2040.07,3277.25,34.58,26.17,47,49
138,1,13,1979.15,3303.43,96.9,75.58,47,50
50,1,242,1847.92,1693.23,123.25,95.52,48,0
51,1,595,1908.0,1754.86,44.69,20.03,48,1
52,1,428,1852.54,1782.59,109.39,80.12,48,2
53,1,384,1858.7,1864.25,109.39,24.65,48,3
54,1,103,1854.08,1884.28,114.01,24.65,48,4
55,1,209,1852.54,1899.69,109.39,75.49,48,5
56,1,595,1886.44,1976.72,53.92,15.41,48,6
57,1,602,1858.7,1992.13,107.85,32.35,48,7
58,1,384,1860.24,2022.94,106.31,21.57,48,8
59,1,103,1860.24,2042.97,107.85,30.81,48,9
60,1,209,1858.7,2067.62,117.1,81.66,48,10
61,1,126,1900.3,2143.12,69.33,70.87,48,11
62,1,595,1857.16,2184.72,52.39,21.57,48,12
63,1,296,1866.41,2212.45,93.98,83.2,48,13
64,1,602,1860.07,2290.09,111.64,39.54,48,14
65,1,611,1872.88,2326.77,83.2,27.73,48,15
67,1,310,1857.47,2351.42,50.84,103.23,48,16
66,1,462,1920.64,2359.12,43.14,75.5,48,17
68,1,212,1866.71,2430.0,103.23,97.06,48,18
69,1,595,1889.83,2520.9,50.84,18.48,48,19
70,1,602,1863.63,2537.84,109.39,38.52,48,20
71,1,448,1911.39,2570.2,58.55,83.2,48,21
72,1,607,1879.04,2590.23,23.11,55.46,48,22
73,1,560,1865.17,2648.77,110.93,53.93,48,23
75,1,212,1868.25,2695.0,80.12,83.19,48,24
